movie_id,movie_name,release_date,rating,revenue,production_companies_clean,production_budget
150043,Something For Everyone,7/22/1970,,0.0,[],0
17443,...And Justice for All,10/19/1979,,33300000.0,['Columbia Pictures Corporation'],0
8469,Animal House,7/27/1978,3.5,141000000.0,"['Universal Pictures', 'Oregon Film Factory', 'Stage III Productions']",2700000
27995,She's Gotta Have It,8/8/1986,,0.0,['40 Acres & A Mule Filmworks'],0
36739,School Daze,2/12/1988,,0.0,"['Columbia Pictures', '40 Acres & A Mule Filmworks']",0
925,Do the Right Thing,6/30/1989,3.357142857142857,37295445.0,"['Universal Pictures', '40 Acres & A Mule Filmworks']",6500000
41823,Mo' Better Blues,8/3/1990,,16153593.0,"['Universal Pictures', '40 Acres & A Mule Filmworks']",10000000
1713,Jungle Fever,6/7/1991,3.010752688172043,32482682.0,"['Universal Pictures', '40 Acres & A Mule Filmworks']",14000000
26170,Coogan's Bluff,10/2/1968,2.4,3110000.0,"['Universal Pictures', 'Malpaso Productions']",0
30547,The Champ,7/10/1979,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
54825,Creature Comforts,7/15/1989,,0.0,"['Channel Four Films', 'Aardman Animations']",500000
13939,Death Wish,7/24/1974,,22000000.0,['Paramount Pictures'],3000000
14373,Death Wish 2,2/20/1982,,45000000.0,['Cannon Films'],2000000
24873,Death Wish 3,11/1/1985,,16945171.0,['Cannon Group'],9000000
26263,Death Wish 4: The Crackdown,6/11/1987,,0.0,['Cannon Group'],0
34746,Death Wish 5: The Face of Death,1/14/1994,,1702394.0,"['21st Century Film Corporation', 'Death Wish 5 Productions']",5000000
996,Double Indemnity,4/24/1944,3.121794871794872,2500000.0,['Paramount Pictures'],927262
9079,Dying Young,6/20/1991,,0.0,['Twentieth Century Fox Film Corporation'],0
1496,Cool as Ice,10/18/1991,3.5357142857142856,1193062.0,"['Universal Pictures', 'Alive Films', 'Koppelmann/Bandier-Carnegie Pictures', 'Capella']",6000000
1498,Teenage Mutant Ninja Turtles,3/30/1990,3.3292682926829267,202000000.0,"['New Line Cinema', 'Golden Harvest Company']",13500000
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3/22/1991,2.1379310344827585,78000000.0,"['New Line Cinema', 'Golden Harvest Company']",25000000
1499,Teenage Mutant Ninja Turtles III,3/17/1993,2.0622641509433963,42000000.0,"['New Line Cinema', 'Golden Harvest Pictures', 'Clearwater Holdings Limited']",21000000
1880,Red Dawn,8/10/1984,3.55,38376497.0,"['United Artists', 'Valkyrie Films']",4200000
33762,Band of the Hand,4/11/1986,,4865912.0,"['Delphi V Productions', 'Michael Mann Productions']",8700000
103960,Born American,8/30/1986,,0.0,[],0
11690,Bloodsport,2/26/1988,,11806119.0,['Cannon Films'],1500000
29143,Eyes of Laura Mars,8/2/1978,,20000000.0,['Columbia Pictures Corporation'],7000000
35292,Funny Bones,9/20/1995,,0.0,['Hollywood Pictures'],0
36652,The Good Earth,8/6/1937,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
801,"Good Morning, Vietnam",12/23/1987,3.026315789473684,123922370.0,"['Silver Screen Partners III', 'Touchstone Pictures']",13000000
104301,The Good Mother,11/4/1988,,0.0,['Touchstone Pictures'],0
11520,Grumpy Old Men,12/25/1993,,0.0,"['Warner Bros.', 'Lancaster Gate', 'John Davis']",0
1879,Guess Who's Coming to Dinner,12/11/1967,3.3,56666667.0,['Stanley Kramer Productions'],4000000
2085,Romeo Must Die,3/20/2000,3.4173228346456694,91036760.0,"['Silver Pictures', 'Warner Bros.']",25000000
13539,Here On Earth,3/23/2000,,0.0,"['Fox 2000 Pictures', 'Friendly Productions']",0
16222,Whatever It Takes,3/31/2000,,9902115.0,['Columbia Pictures Corporation'],15000000
109479,Buddy Boy,9/5/1999,,0.0,[],0
17078,The Color of Paradise,2/8/1999,,0.0,['Varahonar Company'],0
37722,Waking the Dead,3/23/2000,,327418.0,"['Egg Pictures', 'PolyGram Filmed Entertainment', 'Gramercy Pictures (I)']",8500000
75892,Blood and Sand,9/22/1989,,0.0,['Twentieth Century Fox Film Corporation'],0
33516,Gothic,11/30/1986,,0.0,[],0
99008,Hillbillys in a Haunted House,5/1/1967,,0.0,['Woolner Brothers Pictures Inc.'],0
9960,Lord of the Flies,8/13/1963,,0.0,['Two Arts Ltd.'],250000
3082,Modern Times,2/5/1936,3.174757281553398,8500000.0,"['United Artists', 'Charles Chaplin Productions']",1
49338,National Lampoon's Last Resort,4/29/1994,,0.0,[],0
2102,Solar Crisis,7/14/1990,3.5294117647058822,0.0,['Japan America Picture Company'],55000000
52961,That's Life!,10/10/1986,,0.0,['Blake Edwards'],0
12187,Heart and Souls,8/13/1993,,16589540.0,"['Universal Pictures', 'Stampede Entertainment', 'Alphaville Films']",0
24748,Hud,5/29/1963,,10000000.0,['Paramount Pictures'],2500000
990,The Hustler,9/25/1961,2.5853658536585367,7600000.0,"['Twentieth Century Fox Film Corporation', 'Rossen Films']",2000000
1908,Inherit the Wind,6/24/1960,,0.0,['Stanley Kramer Productions'],0
9764,Dersu Uzala,8/2/1975,,0.0,"['Daiei Studios', 'Mosfilm', 'Atelier 41']",4000000
840,Close Encounters of the Third Kind,11/16/1977,2.621212121212121,303788635.0,"['Columbia Pictures Corporation', 'EMI Films', 'Julia Phillips and Michael Phillips Productions']",20000000
39890,The City of the Dead,9/9/1960,,0.0,['Vulcan Productions Inc.'],0
42237,Jonah Who Will Be 25 in the Year 2000,1/1/1976,,0.0,[],0
26689,Retroactive,1/1/1997,2.5,0.0,"['Orion Pictures', 'Cohiba Pictures']",0
25673,A Place in the Sun,6/12/1951,,0.0,['Paramount Pictures'],0
2291,Jacob's Ladder,11/2/1990,3.7027153558052435,25965144.0,"['TriStar Pictures', 'Carolco Pictures']",25000000
13531,Empire Records,9/22/1995,,0.0,"['Monarchy Enterprises B.V.', 'Warner Bros.', 'New Regency Pictures']",0
16620,La Bamba,7/24/1987,,54215416.0,"['Columbia Pictures Corporation', 'New Visions Pictures']",6500000
526,Ladyhawke,3/27/1985,3.0,18432000.0,"['Twentieth Century Fox Film Corporation', 'Warner Bros.']",20000000
13346,Lucas,3/28/1986,,8200000.0,['Twentieth Century Fox Film Corporation'],6000000
243,High Fidelity,3/17/2000,2.4210526315789473,47126295.0,"['Buena Vista', 'Touchstone Pictures']",30000000
10501,The Road to El Dorado,3/31/2000,,76432727.0,"['DreamWorks SKG', 'DreamWorks Animation']",95000000
11478,The Skulls,3/31/2000,,35007180.0,"['Universal Pictures', 'Original Film', 'Newmarket Capital Group', 'Cranium Films']",15000000
96167,Autopsy,1/18/1975,,0.0,[],0
24212,Devil Girl from Mars,5/1/1954,,0.0,['Danziger Productions Ltd.'],0
6644,El Dorado,12/17/1966,4.0,6000000.0,"['Paramount Pictures', 'Laurel Productions']",4653000
41038,The Hideous Sun Demon,8/28/1958,,0.0,['Clarke-King Enterprises'],0
879,Hook,12/11/1991,2.6931818181818183,300854823.0,"['Amblin Entertainment', 'TriStar Pictures']",70000000
32613,Horror Express,9/30/1972,,0.0,"['Granada Films', 'Benmar Productions']",300000
39406,My Chauffeur,1/24/1986,,0.0,['Marimark'],0
85689,The Son of the Sheik,9/5/1926,,0.0,['Feature Productions'],0
31624,Torso,1/4/1973,,0.0,['Compagnia Cinematografica Champion'],0
17529,True Grit,6/11/1969,,14250000.0,['Paramount Pictures'],0
40841,Roadside Prophets,3/27/1992,,157645.0,"['New Line Cinema', 'Swinson-Starkey Productions']",0
118098,Madame Sousatzka,10/14/1988,,0.0,"['Universal Pictures', 'Cineplex-Odeon Films']",0
1793,Max Dugan Returns,3/25/1983,4.125,0.0,['Twentieth Century Fox Film Corporation'],0
11327,Midnight Express,9/12/1978,,35000000.0,"['Columbia Pictures', 'Casablanca Filmworks']",2300000
1700,Misery,11/28/1990,,61276872.0,"['Columbia Pictures', 'Castle Rock Entertainment', 'Nelson Entertainment']",20000000
54087,Mr. Saturday Night,9/23/1992,,13300000.0,"['Columbia Pictures', 'New Line Cinema', 'Castle Rock Entertainment']",43000000
34322,Murphy's Romance,12/25/1985,,30867525.0,['Columbia Pictures'],13000000
41659,My Life,11/12/1993,,27484464.0,"['Columbia Pictures Corporation', 'Zucker Brothers Productions', 'Capella Films']",0
593,Solaris,3/20/1972,4.168313866427074,0.0,"['Mosfilm', 'Creative Unit of Writers & Cinema Workers', 'Unit Four']",0
10774,Network,11/1/1976,,23689877.0,"['United Artists', 'Metro-Goldwyn-Mayer (MGM)']",3800000
10083,No Way Out,8/14/1987,,35509515.0,['Orion Pictures'],15000000
29786,North Dallas Forty,8/3/1979,,26079312.0,"['Paramount Pictures', 'Frank Yablans Presentations', 'Regina Associates']",0
11356,The Odd Couple,2/7/1968,,44527234.0,['Paramount Pictures'],0
10747,The Outlaw Josey Wales,6/30/1976,,31800000.0,"['Warner Bros.', 'Malpaso Company']",3700000
38809,Black and White,9/4/1999,,5241315.0,"['Bigel / Mailer Films', 'Palm Pictures']",10000000
10559,Frequency,4/28/2000,,68106245.0,['New Line Cinema'],31000000
20697,Ready to Rumble,4/7/2000,,12372410.0,"['Bel Air Entertainment', 'Warner Bros.']",24000000
2621,Return to Me,4/7/2000,3.6538461538461537,36609995.0,"['Metro-Goldwyn-Mayer (MGM)', 'JLT Productions']",24000000
10479,Rules of Engagement,4/7/2000,,71000000.0,"['Paramount Pictures', 'Seven Arts Pictures', 'Munich Film Partners & Company (MFP) ROE Production']",60000000
125709,Joe Gould's Secret,1/21/2000,,0.0,[],0
49721,Me Myself I,4/20/2000,,369975.0,"['Gaumont', 'Australian Film Finance Corporation (AFFC)', 'Gaumont Production']",0
2006,"Bell, Book and Candle",12/25/1958,3.270440251572327,0.0,['Julian Blaustein Productions'],0
184885,The Bells,7/29/1926,,0.0,['Chadwick Pictures Corporation'],0
46625,The End of Violence,9/12/1997,,0.0,"['Kintop Pictures', 'CiBy 2000', 'Metro-Goldwyn-Mayer (MGM)', 'Road Movies Filmproduktion']",5000000
17339,Force 10 from Navarone,11/1/1978,,7230000.0,['Columbia Pictures Corporation'],5000000
26879,How to Stuff a Wild Bikini,7/14/1965,,0.0,[],0
11305,Mystery Train,9/6/1989,,0.0,"['JVC Entertainment Networks', 'Mystery Train']",2800000
48211,Sacco & Vanzetti,3/16/1971,,0.0,"['Unidis', 'Jolly Film', 'Theatre Le Rex S.A.']",0
28975,Taffin,2/26/1988,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
13665,Arthur,7/17/1981,,95461682.0,['Orion Pictures'],7000000
12309,Bachelor Party,6/29/1984,,38435947.0,"['Bachelor Party Productions', 'Aspect Ratio Film', 'Twin Continental']",6000000
1552,Parenthood,7/31/1989,3.1848673946957877,126297830.0,"['Imagine Entertainment', 'Universal Pictures']",0
106,Predator,6/11/1987,3.55,98235548.0,"['Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Silver Pictures', 'Amercent Films', 'American Entertainment Partners L.P.']",18000000
10333,The Prince of Tides,12/25/1991,,74787599.0,['Columbia Pictures'],30000000
11027,The Postman Always Rings Twice,3/20/1981,,0.0,"['Lorimar Film Entertainment', 'CIP Filmproduktion GmbH', 'Northstar International']",12000000
61560,Smoking / No Smoking,12/15/1993,3.5,0.0,[],0
123757,All the Vermeers in New York,9/11/1990,,0.0,[],0
27197,An Actor's Revenge,1/13/1963,,0.0,['Daiei Studios'],0
10468,28 Days,4/6/2000,,0.0,['Columbia Pictures'],43000000
1359,American Psycho,4/13/2000,2.6614906832298137,34266564.0,"['Lions Gate Films', 'Edward R. Pressman Film', 'Muse Productions']",7000000
4967,Keeping the Faith,4/14/2000,4.038888888888889,37036004.0,"['Spyglass Entertainment', 'Touchstone Pictures', 'Triple Threat Talent']",30000000
31776,Where the Money is,4/14/2000,,0.0,"['Gramercy Pictures', 'Intermedia Films', 'PolyGram Filmed Entertainment', 'Scott Free Productions', 'Pacifica Film', 'IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG']",0
10557,East Is East,5/14/1999,,28200000.0,"['BBC', 'Assassin Films', 'Film4']",3800000
27745,The Filth and the Fury,3/29/2000,,0.0,"['Film4', 'Nitrate Film']",0
19214,Passion of Mind,1/7/2000,,0.0,[],0
46686,Third World Cop,9/14/1999,,40717.0,"['Palm Pictures', ""Hawk's Nest Productions""]",0
71402,Coming Apart,10/26/1969,,0.0,['Kaleidoscope Films'],0
13776,Diner,4/2/1982,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
26291,Shakes the Clown,3/13/1991,3.5,0.0,['IRS Media'],1400000
10784,Cabaret,2/13/1972,,0.0,"['ABC Pictures', 'Bavaria Film', 'Allied Artists Pictures']",6000000
10242,What Ever Happened to Baby Jane?,10/31/1962,,0.0,"['Seven Arts Productions', 'Warner Bros.', 'Associates & Aldrich Company, The']",980000
27857,Prick Up Your Ears,4/17/1987,3.90625,0.0,['civilhand'],0
16347,Auntie Mame,12/27/1958,,0.0,['Warner Bros.'],0
4825,Guys and Dolls,11/3/1955,4.0,0.0,"['Samuel Goldwyn Company, The']",5500000
11654,The Hunger,4/29/1983,,5979292.0,"['Metro-Goldwyn-Mayer (MGM)', 'Peerford Ltd.']",0
10518,Marathon Man,10/5/1976,,21709020.0,['Paramount Pictures'],6500000
11977,Caddyshack,7/25/1980,,39846344.0,"['Orion Pictures', 'Warner Bros.']",6000000
18041,Gossip,4/21/2000,,5108820.0,"['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros.', 'Outlaw Productions (I)']",14000000
14736,Love & Basketball,4/21/2000,,27728118.0,['40 Acres & A Mule Filmworks'],20000000
3536,U-571,4/20/2000,3.472081218274112,127666415.0,"['Universal Pictures', 'Canal Plus', 'Dino De Laurentiis Company']",62000000
1443,The Virgin Suicides,4/21/1999,1.0,10409377.0,['American Zoetrope'],6000000
10424,Jennifer Eight,11/6/1992,,11390479.0,['Paramount Pictures'],20000000
80677,The Law,1/25/1959,3.5,0.0,"['Titanus', 'Cit?? Films', 'Le Groupe des Quatre']",0
28971,Limelight,10/31/1952,,0.0,['Celebrated Productions'],0
49096,Empire of Passion,1/1/1978,,0.0,"['Toho-Towa', 'Argos Films', 'Oshima Productions']",0
310431,Stacy's Knights,6/1/1983,,0.0,"['Crown International Pictures', 'American Twist']",0
40562,Committed,1/21/2000,,0.0,['Miramax Films'],3000000
9456,The Crow: Salvation,10/31/2000,,0.0,"['Jeff Most Productions', 'Edward R. Pressman Film', 'IMF Internationale Medien und Film GmbH & Co. Produktions KG']",10000000
889,The Flintstones in Viva Rock Vegas,4/28/2000,3.0714285714285716,59468275.0,"['Universal Pictures', 'Amblin Entertainment']",83000000
10564,Where the Heart Is,4/27/2000,,33771174.0,"['Twentieth Century Fox Film Corporation', 'Wind Dancer Films']",15000000
15723,The Big Kahuna,4/28/2000,,3728888.0,"['Franchise Pictures', 'Trigger Street Productions']",7000000
19600,Bossa Nova,1/1/2000,,0.0,[],0
125537,Smiling Fish & Goat On Fire,9/16/1999,,0.0,[],0
452,The Idiots,4/28/1998,3.682926829268293,7235.0,"['Zentropa Entertainments', 'DR TV']",2500000
68170,The Last September,4/28/2000,,0.0,[],0
36234,Timecode,3/22/2000,,0.0,"['Screen Gems', 'Red Mullet Productions']",4000000
39283,Carnosaur,5/21/1993,,1753979.0,['New Horizon Picture Corp.'],1000000
65460,Carnosaur 2,2/23/1995,,0.0,['New Horizons Picture'],0
55667,Carnosaur 3: Primal Species,11/21/1996,,0.0,[],0
31978,Defying Gravity,7/9/1997,,0.0,['Boom Pictures Inc.'],0
12476,The Hidden,10/30/1987,,0.0,"['New Line Cinema', 'Heron Communications', 'Third Elm Street Venture', 'Mega Entertainment']",0
5241,Two Moon Junction,4/29/1988,3.35,1547397.0,"['DDM Film Corporation', 'Lorimar Motion Pictures']",0
98,Gladiator,5/1/2000,1.6666666666666667,457640427.0,"['DreamWorks SKG', 'Universal Pictures', 'Scott Free Productions', 'Red Wagon Entertainment', 'Mill Film', 'C & L', 'Dawliz']",103000000
21311,I Dreamed of Africa,5/5/2000,,0.0,['Columbia Pictures'],34000000
47724,Up at the Villa,4/14/2000,,0.0,[],0
11129,Human Traffic,6/4/1999,,4000000.0,"['Irish Screen', 'Fruit Salad Films']",600000
94214,"Jails, Hospitals & Hip-Hop",,,10.0,[],0
117781,Black Tights,2/20/1962,,0.0,['Doperfilme'],0
1058,Breathless,5/13/1983,3.25,19910002.0,"['Orion Pictures', 'Breathless Associates', 'Miko Productions']",0
37112,The Great Locomotive Chase,6/8/1956,,0.0,['Walt Disney Productions'],0
42159,The Idolmaker,11/14/1980,,0.0,[],0
16395,Inferno,2/7/1980,,0.0,['Produzioni Intersound'],3000000
50627,The King of Marvin Gardens,10/12/1972,,0.0,"['The Criterion Collection', 'BBS Productions']",0
5608,"The Nibelungs, Tale 1: Siegfried",12/13/1966,3.8882978723404253,0.0,"['Avala Film', 'Central Cinema Company Film (CCC)']",0
38925,The Lords of Flatbush,5/1/1974,,4000000.0,['Columbia Pictures'],160000
13105,Mr. Mom,7/22/1983,,64783827.0,"['Twentieth Century Fox Film Corporation', 'Aaron Spelling Productions', 'Sherwood Productions']",0
22501,Time Masters,3/24/1982,,0.0,"['British Broadcasting Corporation (BBC)', 'TF1 Films Production', 'Hungarofilm', 'Westdeutscher Rundfunk (WDR)', 'T??l??cip', 'S?¬dwestfunk (SWF)', 'Pann??nia Filmst?§di??', 'Soci??t?? Suisse de Radiodiffusion et T??l??vision (SSR)']",0
5491,Battlefield Earth,5/10/2000,4.0,21400000.0,"['Franchise Pictures', 'Warner Bros.', 'JTP Films', 'Morgan Creek Productions', 'Battlefield Productions']",44000000
10560,Center Stage,5/12/2000,,17200925.0,['Columbia Pictures'],18000000
19489,Held Up,10/8/1999,,0.0,[],0
19419,Screwed,5/12/2000,,0.0,"['Universal Pictures', 'Robert Simonds Productions']",0
23531,Whipped,9/1/2000,,0.0,['Hi-Rez Films'],3000000
10688,Hamlet,5/12/2000,,1568749.0,"['Miramax Films', 'double A Films']",2000000
17889,Anchors Aweigh,7/14/1945,,0.0,['Metro-Goldwyn-Mayer (MGM)'],0
18228,Blue Hawaii,11/22/1961,,0.0,"['Paramount Pictures', 'Hal Wallis Productions']",0
80351,The Castaway Cowboy,8/1/1974,,0.0,"['Walt Disney Production', 'Walt Disney Home Video', 'Walt Disney Company']",0
18642,G.I. Blues,11/23/1960,,0.0,"['Paramount Pictures', 'Hal Wallis Productions']",0
205054,The Gay Deceivers,7/30/1969,,0.0,['Fanfare Films'],0
39391,Gypsy,12/1/1962,,0.0,['Warner Bros.'],0
18644,King Creole,7/2/1958,,0.0,"['Paramount Pictures', 'Hal Wallis Productions']",0
31516,On the Town,12/8/1949,,0.0,['Metro-Goldwyn-Mayer (MGM)'],2111250
45827,One Little Indian,6/20/1973,,0.0,['Walt Disney Productions'],0
5683,Pee-wee's Big Adventure,7/26/1985,4.5,40940662.0,"['Aspen Film Society', 'Warner Bros.']",6000000
113279,Regret to Inform,1/1/1999,,0.0,[],0
2094,Roustabout,11/11/1964,3.0623145400593472,3000000.0,"['Paramount Pictures', 'Hal Wallis Productions']",0
14906,Saludos Amigos,8/24/1942,,0.0,"['RKO Radio Pictures', 'Walt Disney Productions']",0
16176,The Slipper and the Rose,3/24/1976,,0.0,['Paradine Co-Productions'],0
52770,Things Change,10/21/1988,,0.0,['Columbia Pictures'],0
12518,Honeymoon in Vegas,8/28/1992,,0.0,"['Columbia Pictures', 'New Line Cinema', 'Castle Rock Entertainment']",25000000
10567,Dinosaur,5/19/2000,,354248063.0,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",127500000
10642,Loser,7/21/2000,,0.0,['Columbia Pictures'],0
9285,Road Trip,5/19/2000,,119754278.0,"['DreamWorks SKG', 'The Montecito Picture Company']",16000000
10569,Small Time Crooks,5/19/2000,,0.0,['DreamWorks SKG'],0
21879,The Hollywood Knights,5/30/1980,,10000000.0,"['PolyGram Filmed Entertainment', 'Casablanca Filmworks']",2500000
98502,The Myth Of Fingerprints,9/17/1997,,458815.0,"['Eureka Pictures', 'Good Machine']",2000000
21484,Possession,5/27/1981,,0.0,"['Gaumont', 'Oliane Productions', 'Marianne Productions']",0
24918,The Twelve Chairs,10/28/1970,,0.0,"['Crossbow Productions', 'The Twelve Chairs Company']",0
955,Mission: Impossible II,5/24/2000,4.0474860335195535,546388105.0,"['Paramount Pictures', 'Cruise/Wagner Productions', 'Munich Film Partners & Company (MFP) MI2 Productions']",125000000
8584,Shanghai Noon,5/26/2000,3.7,56932305.0,"['Spyglass Entertainment', 'Roger Birnbaum Productions', 'Touchstone Pictures']",55000000
47295,Better Living Through Circuitry,1/1/1999,,0.0,[],0
11332,8 ?« Women,5/22/1999,,0.0,"['Delux Productions', 'Kasander & Wigman Productions', 'Woodline Productions', 'Movie Masters', 'Continent Film GmbH']",0
16093,Carnival of Souls,9/26/1962,,0.0,['Harcourt Productions'],30000
29372,Flying Tigers,10/8/1942,,0.0,[],0
962,The Gold Rush,6/25/1925,3.4,2500000.0,['Charles Chaplin Productions'],923000
5483,Lisa and the Devil,5/8/1973,3.7037037037037037,0.0,"['Roxy Film', 'Leone International', 'Euro America Produzioni Cinematografiche']",1000000
21060,It's in the Water,1/30/1997,,0.0,"['Keli Herd Film Company, Inc']",0
30588,Monsieur Verdoux,4/11/1947,,0.0,['Charles Chaplin Productions'],2000000
668,On Her Majesty's Secret Service,12/12/1969,4.094594594594595,81974493.0,"['United Artists', 'Eon Productions', 'Danjaq']",6500000
23518,Seven Days in May,2/12/1964,,0.0,"['Paramount Pictures', 'Seven Arts Productions', 'Joel Productions']",0
691,The Spy Who Loved Me,7/7/1977,3.210526315789474,185438673.0,"['United Artists', 'Eon Productions', 'Danjaq']",14000000
31353,Those Who Love Me Can Take the Train,5/15/1998,3.0,0.0,"['T??l??ma Productions', 'Canal+', 'France2 Cin??ma']",0
44018,Vagabond,12/4/1985,,0.0,"['Films A2', 'Minist??re de la Culture', 'Cin?? Tamaris']",0
698,Moonraker,6/26/1979,3.6,210308099.0,"['United Artists', 'Eon Productions']",34000000
682,The Man with the Golden Gun,12/1/1974,3.125,97572000.0,"['United Artists', 'Eon Productions', 'Danjaq']",7000000
28973,A King in New York,10/25/1957,,0.0,['Charles Chaplin Productions'],0
28974,A Woman of Paris,10/1/1923,,0.0,"['Charles Chaplin Productions', 'Regent']",0
40685,In Old California,5/31/1942,,0.0,['Republic Pictures'],0
22994,The Fighting Seabees,1/27/1944,,0.0,['Republic Pictures'],0
40639,Dark Command,4/15/1940,,0.0,['Republic Pictures (I)'],0
499,Cl??o from 5 to 7,4/11/1962,2.8,0.0,"['Rome Paris Films', 'Cin?? Tamaris']",0
9600,Big Momma's House,5/31/2000,,173959438.0,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises']",30000000
120077,Running Free,11/11/1999,,0.0,[],0
38006,The Abominable Snowman,8/26/1957,,0.0,"['Clarion Films', 'Hammer Film Productions']",0
2768,American Gigolo,2/8/1980,3.0,22743674.0,['Paramount Pictures'],4800000
42002,Anguish,11/10/1987,3.411764705882353,0.0,"['Samba P.C.', 'Luna Films', 'Pepon Coromina']",0
40365,The Blood Spattered Bride,9/30/1972,,0.0,['Morgana Films'],0
24920,City of the Living Dead,8/11/1980,,0.0,"['Dania Film', 'National Cinematografica']",0
21,The Endless Summer,6/15/1966,3.6203235591506573,0.0,['Bruce Brown Films'],0
10911,The Guns of Navarone,4/27/1961,,28900000.0,"['Columbia Pictures', 'Highroad Productions']",6000000
10102,La Grande Bouffe,5/16/1973,,0.0,"['Films 66', 'Capitolina Produzioni Cinematografiche', 'Mara Films']",0
30308,Lured,8/28/1947,,0.0,['Hunt Stromberg Productions'],0
38688,Pandora and the Flying Dutchman,2/15/1951,2.5,0.0,"['Romulus Films', 'Dorkay Productions']",0
26912,Quatermass and the Pit,11/9/1967,,0.0,['Hammer Film Productions'],0
26278,Quatermass II,5/24/1957,,0.0,['Hammer Film Productions'],0
26953,Puppet Master,10/12/1989,,0.0,"['Empire Pictures', 'Full Moon Entertainment']",0
26954,Puppet Master II,11/28/1990,,0.0,['Full Moon Entertainment'],780000
26956,Puppet Master III Toulon's Revenge,10/17/1991,,0.0,['Full Moon Entertainment'],800000
26957,Puppet Master 4,11/24/1993,,0.0,['Full Moon Entertainment'],0
26958,Puppet Master 5: The Final Chapter,9/21/1994,3.5,0.0,['Full Moon Entertainment'],0
26959,Curse of the Puppet Master,5/26/1998,,0.0,['Full Moon Entertainment'],0
26960,Retro Puppet Master,11/9/1999,,0.0,['Full Moon Pictures'],0
80287,Rent-a-Cop,11/28/1987,,0.0,"['Kings Road Entertainment', 'Zealcorp Productions Limited']",0
6003,Romeo and Juliet,4/2/1968,3.567857142857143,38901218.0,"['Paramount Pictures', 'Dino de Laurentiis Cinematografica', 'BHE Films', 'Verona Produzione']",0
23939,Stay Tuned,8/14/1992,,10736401.0,"['Warner Bros.', 'Morgan Creek Productions']",25000000
46614,The Story of G.I. Joe,7/13/1945,,0.0,"['United Artists', 'Lester Cowan Productions']",0
11072,Blazing Saddles,2/7/1974,,119500000.0,"['Crossbow Productions', 'Warner Bros.']",2600000
23069,Benji,10/17/1974,,0.0,[],0
21299,Benji the Hunted,6/17/1987,,0.0,['Embark Production'],0
38802,For the Love of Benji,6/10/1977,,0.0,[],0
13368,White Christmas,10/13/1954,,0.0,['Paramount Pictures'],0
985,Eraserhead,3/19/1977,2.25,7000000.0,"['American Film Institute (AFI)', 'Libra Films']",10000
14002,Baraka,9/15/1992,,0.0,['Magidson Films'],4000000
541,The Man with the Golden Arm,12/14/1955,4.110744891232696,0.0,['Carlyle Production'],0
21137,The Decline of Western Civilization,7/1/1981,,0.0,['Spheeris Films Inc.'],100000
36724,The Decline of Western Civilization Part II: The Metal Years,6/17/1988,,0.0,[],0
938,For a Few Dollars More,12/18/1965,3.6506849315068495,15000000.0,"['Constantin Film Produktion', 'Produzioni Europee Associati (PEA)']",600000
10648,Magnum Force,12/23/1973,,39768000.0,['Warner Bros.'],0
11368,Blood Simple,9/7/1984,,0.0,"['Circle Films', 'River Road Productions', 'Foxton Entertainment']",1500000
10875,The Fabulous Baker Boys,10/13/1989,,0.0,"['Tobis', 'Gladden Entertainment', 'Mirage']",13000000
2075,Prizzi's Honor,6/14/1985,3.5,26657534.0,['ABC Pictures'],0
1551,Flatliners,8/9/1990,2.75,61489265.0,"['Columbia Pictures Corporation', 'Stonebridge Entertainment']",26000000
22500,Gandahar,12/11/1987,,0.0,['Films A2'],0
10246,Porky's,11/13/1981,,125728258.0,"['Melvin Simon Productions', 'Astral Bellevue Path??']",4000000
19698,Porky's II: The Next Day,6/24/1983,,33759266.0,"['Twentieth Century Fox Film Corporation', 'Simon Reeves Landsburg Productions']",6500000
23919,Porky's 3: Revenge,3/22/1985,,20518905.0,"['SLM Production Group', 'Melvin Simon Productions', 'Astral Bellevue Path??']",9000000
18835,Private School,7/29/1983,,0.0,"['Universal Pictures', 'Unity Productions']",0
26554,Class of Nuke 'Em High,12/12/1986,3.3125,0.0,['Troma Entertainment'],2000000
15239,The Toxic Avenger,5/1/1984,,0.0,['Troma Entertainment'],0
28165,The Toxic Avenger Part II,2/24/1989,,0.0,['Troma Entertainment'],0
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,11/24/1989,,0.0,['Troma Entertainment'],0
15762,Night of the Creeps,8/21/1986,,0.0,"['TriStar Pictures', 'Delphi V Productions']",0
169,Predator 2,11/20/1990,2.3176100628930816,57120318.0,"['Twentieth Century Fox Film Corporation', 'Lawrence Gordon Productions', 'Davis Entertainment', 'Silver Pictures']",35000000
